num_pers,nombre,tipo,barrio,calle,num_calle,telefono,cp,email,email2,sitio_web,observaciones,fecha
NO,MOVIMIENTO MISIONERO HACIA EL MUNDO,ENTIDAD RELIGIOSA,PARRY MADRYN,DOMECQ GARCIA,265,2804 53 68 27 / 47 08 51,9120,,,,,
NO,MINISTERIO APOSTOLICO Y PROFETICO ELIACIM,ENTIDAD RELIGIOSA,,SIM&OacuteN DE ALCAZABA Y FURLANETTO,S/N,2804 60 03 19 / 2804 475 834 ,9120,pastorpatriciorozas@gmail.com,,,,3/02/2016
NO,IGLESIA EVANGELICA PENTECOSTAL DEL SUR A LAS NACIONES,ENTIDAD RELIGIOSA,,9 DE JULIO Y MALVINAS ARGENTINAS,S/N,2975 92 14 28,9020,rocioluz4@hotmail.com,,,,3/02/2016
NO,IGLESIA MISION CRISTIANA INTERNACIONAL,ENTIDAD RELIGIOSA,,LAS ARAUCARIAS,114,(280) 154678136,9100,marinoescritor@hotmail.com,,,,3/02/2016
NO,MINISTERIO APOSTOLICO Y PROFETICO EL NUEVO PACTO,ENTIDAD RELIGIOSA,,MARTIN RODRIGUEZ,361,(0280) 4614825/154 55 8903,9100,jehovaeslaroca@yahoo.com.ar,,,,3/02/2016
NO,ASOCIACI&OacuteN IGLESIA EVANGELICA METODISTA ARGENTINA,ENTIDAD RELIGIOSA,UNI&OacuteN,MATHEWS A.,58,(0280) 154300266,9100,nellyritche@gmail.com,,,La calle es Abraham Mathews,3/02/2016
NO,CENTRO FAMILIAR CRISTIANO JESUS TE AMA,ENTIDAD RELIGIOSA,,HUDSON,287,(280) 154657919,9103,dantehugo45@hotmail.com,,,,3/02/2016
2958,FUNDACI&OacuteN RENACER PATAGONIA,ENTIDAD RELIGIOSA,,FLORENTINO AMEGHINO,781,0280 154412918,9103,renacerpatagonia@yahoo.com.ar,,,2958,3/02/2016
NO,AMPAL ASOCIACI&OacuteN MUTUAL PARA EL PERSONAL DE ALUAR,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,URUGUAY,211,(0280) 4471975 / 4472684,9120,ampal@ampal.org.ar,,,,1/02/2016
1442,"ASOCIACI&OacuteN ARGENTINA DE CAPITANES, PILOTOS Y PATRONES DE PESCA","GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,DOMECQ GARCIA,368,0280 4456016/ 02236330705/ 2804322035,9120,osvaldoluna@capitanesdepesca.org.ar,enicosia@capitanesdepesca.org.ar,www.capitanesdepesca.org.ar,PERSONERIA JURIDICA NUM. 1442,1/02/2016
2455,ASOCIACI&OacuteN DE AGENCIAS DE VIAJES Y TURISMO DE PEN&IacuteNSULA VALDES,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,HIPOLITO YRIGOYEN 257 LOCAL 4. EDIFICIO SOUTH HARBOUR.,S/N,(0280) 457000 / 454195,9120,info@aavytpm.com.ar,,aavytpm.com.ar,PERSONERIA JURIDICA NUM. 2455,
NO,ASOCIACI&OacuteN DE AGENTES DE PROPAGANDA M&EacuteDICA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,GOBERNADOR MOYANO,2663,0297 4471589/15 6243814,9001,quinchoapm@gmail.com,,,,3/02/2016
3518,ASOCIACI&OacuteN DE BIBLIOTECARIOS DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,,,(0280) 154579011,9103,asobichu@yahoo.com.ar,,www.facebook.com/Asociaci&oacuten-de-Bibliotecarios-del-Chubut-260273234029704/?fref=ts,3518,
3565,ASOCIACI&OacuteN DE ELECTRICISTAS DE PUERTO MADRYN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,ALEMANIA,272,0280-154325947,9120,aepmadryn@yahoo.com.ar,,www.facebook.com/groups/1423009021357354/?fref=ts,PERSONER&IacuteA JUR&IacuteDICA NUM. 3565,
1093,ASOCIACI&OacuteN DE EMPLEADOS DEL INSTITUTO PROVINCIAL DE LA VIVIENDA Y DESARROLLO URBANO,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,DON BOSCO,297,0280 4481223,9103,vivienda@chubut.gov.ar,,,,1/02/2016
1152,ASOCIACI&OacuteN DE FARMACIAS DEL NORESTE DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,IRIGOYEN,2972,(0280) 154554405,9100,afnoreste@yahoo.com.ar,,,01-feb,1/02/2016
3619,ASOCIACI&OacuteN DE GUIAS PROFESIONALES DE TURISMO DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,PASAJE BRUNO EDIFICIO 50 ESCALERA III PISO 10 DEPTO B,,,9120,,,,,
1240,"ASOCIACI&OacuteN DE HOTELES, RESTAURANTES, BARES Y AFINES DE PUERTO MADRYN","GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,MOSCONI OF. 201 PISO 2,83,(0280) 4456364,9120,ahrcobapm@gmail.com,www.ahrcoba.org.ar,www.ahrcoba.org.ar,1240,
1684,ASOCIACI&OacuteN DE PESCADORES ARTESANALES DE PUERTO MADRYN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,PER&Uacute Y COSTA RICA,S/N,4455831 / 154958833,9120,apamadryn@hotmail.com,,,PERSONERIA JURIDICA NUM. 1684,1/02/2016
3653,ASOCIACI&OacuteN DE PESCADORES ARTESANALES Y RECOLECTORES COSTEROS DEL RIACHO SAN JOS&Eacute,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,TRIUNVIRATO,275,(0280) 154573531,9120,riachosanjose@hotmail.com,glorianoemim@hotmail.com,www.facebook.com/riacho.sanjose?fref=ts,PERSONERIA JURIDICA NUM. 3653,
2825,ASOCIACI&OacuteN DE PESCADORES Y MARICULTORES DE BAJA ESCALA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,AV. DEL TRABAJO,1545,0280-154408913,9120,,,,PERSONERIA JURIDICA NUM. 2825,
3396,ASOCIACI&OacuteN DE REMISES DE PUERTO MADRYN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,GALES,1898,4476287/4475882,9120,,,,PERSONERIA JURIDICA NUM. 3396,1/02/2016
432,ASOCIACI&OacuteN DE SANATORIOS DEL ESTE DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,PARAGUAY,74,(0280) 4420332,9100,as420332@speedy.com.ar,,,01-feb,1/02/2016
0,ASOCIACI&OacuteN DE TRABAJADORES DE LA EDUCACI&OacuteN DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,PASAJE GARZ&OacuteN,10,0280 4484043/ (0280) 154405703,9103,,,www.atechchubut.org,,
0,ASOCIACI&OacuteN HOTELERA GASTRON&OacuteMICA DEL VALLE DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,FONTANA 1ERO. PISO,355,(0280) 4428131,9100,secretaria@ahgtrelew.com.ar,informacion@ahgtrelew.com.ar,www.ahgtrelew.com.ar,01-feb,1/02/2016
94,ASOCIACI&OacuteN MUTUAL DE DIRECTORES T&EacuteCNICOS DE F&UacuteTBOL DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,A.P.BELL,1842,(0280) 154504423 / 4429030,9100,carloshugogonzalez2004@gmail.com,,www.facebook.com/ATFA-Trelew-220913968257698/?rc=p,01-feb,
0,ASOCIACI&OacuteN MUTUAL DE EMPLEADOS PROVINCIALES,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,INMIGRANTES,13,(0280) 4436556 / CENTRAL 4482710,9100,DEPENDEN DE CENTRAL DE RAWSON,,,01-feb,1/02/2016
0,ASOCIACI&OacuteN MUTUAL DE EMPLEADOS PROVINCIALES DEL CHUBUT (AMEP),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,ROQUE SAENZ PE&NtildeA,172 L4,(0280) 4473557,9120,amepptomadryn@hotmail.com,,,,1/02/2016
0,ASOCIACI&OacuteN MUTUAL DE SERVICIOS EDUCATIVOS (ESCUELA MUTUALISTA),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,DR. AVILA,351,(0280) 4473120 / 4455330 / 4474498,9120,escuelamutualista@gmail.com,amse.oficina.adm@gmail.com,www.amse.madryn.com,,
0,ASOCIACI&OacuteN MUTUAL DE EMPLEADOS PROVINCIALES DEL CHUBUT (AMEP),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,MITRE,550,0280 4482063 / 4482064,9103,ramirezdianan@gmail.com,,,,1/02/2016
2531,ASOCIACI&OacuteN TAXISTAS UNIDOS DE PUERTO MADRYN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,DR. AVILA (TERMINAL DE OMNIBUS),S/N,(0280) 4474177 / 4452966,9120,,,www.facebook.com/taxi.terminal?fref=ts,PERSONER&IacuteA JUR&IacuteDICA NUM. 2531,
0,ASOCIACI&OacuteN TRABAJADORES DE LA SANIDAD ARGENTINA - FILIAL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,MARCONI CASI 9 DE JULIO,171,(0280) 4432468,9100,chubut@sanidad.org.ar,,,01-feb,1/02/2016
0,ASOCIACI&OacuteN TRABAJADORES DEL ESTADO,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,DOMEC GARC&IacuteA NORTE,310,0280 4456881,9120,atepuertomadryn@hotmail.com,,www.atechchubut.org/atech/index.html,,
0,C&AacuteMARA ARGENTINA DE LA CONSTRUCCI&OacuteN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,LIBERTAD,438,(0280) 4429373,9100,chubut@camarco.org.ar,,www.facebook.com/profile.php?id=100011346443302&fref=ts,01-feb,
18,C&AacuteMARA DE INDUSTRIA Y COMERCIO DEL ESTE DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,AVENIDA FONTANA,355,(0280) 4420317 / 4420802,9100,secretaria@cicech.com.ar,,,01-feb,1/02/2016
124,"C&AacuteMARA DE INDUSTRIA, COMERCIO Y PRODUCCI&OacuteN Y TURISMO DE PUERTO MADRYN","GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,P. ESCARDO y GOB GALLINA,100,0280 4471572,9120,secretaria1@camad.org.ar,gabrielapastore@camad.org.ar,camad.org.ar,,
1291,C&AacuteMARA EMPRESARIA DE AUTOTRANSPORTE DE PASAJEROS DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,BELGRANO,469,(0280) 4436223 / 4423943,9100,maryvalee@maryvalle.com,,,01-feb,1/02/2016
3734,C&AacuteMARA INDUSTRIAL DE PUERTO MADRYN (CIMA),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,MARCOS A. ZAR ,885,(0280) 4454418,9120,,,,,1/02/2016
3864,CAMARA MADRYNENSE DE EMPRESAS Y EMPRENDEDORES DE LAS TICS (CAMEETIC),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,ESCARDO Y GALINA,S/N,(0280) 154267646,9120,,,www.facebook.com/CAMEETIC/?fref=ts,,
321,CENTRO DE PATRONES Y OFICIALES FLUVIALES DE PESCA Y CABOTAJE MAR&IacuteTIMO,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,C. T. ALT,284,(0280) 4474499/ 154601676,9120,centrodepatronespm@hotmail.com,,www.patronesdecabotaje.org.ar/institucional.html,PERSONERIA JURIDICA NUM. 321,1/02/2016
0,C&IacuteRCULO DE OFICIALES DE MAR PROFESIONAL Y MUTUAL,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",VILLA ITALIA,MORENO,1502,(0280) 4432819,9100,comregtw@circuloofmar.org.ar,,www.circuloofmar.org.ar,01-feb,1/02/2016
0,CIRCULO POLICIAL Y MUTUAL DE LA PROVINCIA DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,B. RIVADAVIA,837,0280 4482260/4481378,9103,circulo_policial@speedy.com.ar,,www.facebook.com/circulopolicial.delchubut,,
0,C&IacuteRCULO POLICIAL Y MUTUAL DE LA PROVINCIA DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,MARCELO T DE ALVEAR,891,0280 4475635 4451253,9120,circulopolicialpm@hotmail.com,,www.circulopolicialch.org.ar,,1/02/2016
1590,COLEGIO BIOQU&IacuteMICO DE PUERTO MADRYN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,9 DE JULIO 274 PISO 2 D,S/N,0280 4453729/ 474695,9120,cbpm@speedy.com.ar,,,1590,1/02/2016
0,FOEESITRA SINDICATO CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,PASAJE SANTIAGO DEL ESTERO,260,(0280) 4424774 / 4434412,9100,soeesitchubut@gmail.com,,,01-feb,1/02/2016
2588,FUNDACI&OacuteN EMPRESARIA DE LA PATAGONIA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,MARCOS A. ZAR 413 2DO. PISO,S/N,(0280) 4455143,9120,info@fepa.org.ar,proyectos@fepa.org.ar,www.fepa.org.ar,PERSONERIA JURIDICA NUM. 2588,
1889,MERCADO DE ARTESANOS Y PRODUCTORES DEL GOLFO,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",PARRY MADRYN,ROQUE SAENZ PE&NtildeA (dom. Legal),86,4470788/ 154573844/ 4472506/ 154638564 /  154656441,9120,,En Facebook: Paseo de Artesanos,,1889,
0,SINDICATO ARGENTINO DE TELEVISI&OacuteN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,SAN MARTIN,437,0280 4474855,9120,,,www.satsaid.org.ar/Inicio/index.html,,1/02/2016
0,SINDICATO DE CAMIONEROS,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,DOMECQ GARCIA,407,0280- 4475891,9120,camioneroschubut@live.com.ar,sindicam_madryn@hotmail.com,,,
184,SINDICATO DE CAPATACES Y ESTIBADORES PORTUARIOS,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,JUAN MUZIO Y SIM&OacuteN DE ALCAZABA,S/N,02804455968 / 154565992,9120,oscarpuhl@live.com.ar,,,PERSONER&IacuteA JUR&IacuteDICA NUM. 184,1/02/2016
0,SINDICATO DE CONDUCTORES NAVALES DE REP&UacuteBLICA ARGENTINA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,DOMEC GARC&IacuteA,284,0280 4456580/ 4451028 / 154856390,9120,info@siconara.com.ar,,siconara.org.ar/index.php,,1/02/2016
0,SINDICATO DE EMPLEADOS DE COMERCIO DE TRELEW,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,EDISON,330,(0280) 4448046 / 4427519,9100,sectrw@yahoo.com.ar,,,01-feb,1/02/2016
0,SINDICATO DE EMPLEADOS DE COMERCIO SEDE PUERTO MADRYN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,FUERTE SAN JOSE Y SIMON DE ALCAZABA,361,0280 4473015,9120,,,www.sectw.com.ar/delegaciones/sede-madryn,,
0,SINDICATO DE EMPLEADOS TEXTILES DE LA INDUSTRIA Y AFINES,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",ALBERDI,ALBERDI,371,(0280) 4421431,9100,patagonia@setia.org.ar,,,01-feb,1/02/2016
0,SINDICATO DE EMPLEADOS Y OBREROS MUNICIPALES,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,DOMEC GARC&IacuteA,350,0280 4474851,9120,seyom@hotmail.com.ar,En facebook: seyom seyom,,,1/02/2016
0,SINDICATO DE GUINCHEROS Y GR&UacuteAS M&OacuteVILES,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,YRIGOYEN,547,0280-154388896/ 4457880,9120,,,,,1/02/2016
0,SINDICATO DE OBREROS MAR&IacuteTIMOS UNIDOS,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,AV. DOMECQ GARCIA,535,0280 4450220,9120,somupuertomadryn@hotmail.com,,www.somu.org.ar,,
0,SINDICATO DE TRABAJADORES DE LA EDUCACI&OacuteN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,AV. GALES,1166,0280 4471593/ 154354450/154354451,9120,sitraed@hotmail.com,sitraed.org.ar,www.sitraedmadryn.org.ar,,
1488,SINDICATO DE TRABAJADORES DE LA INDUSTRIA DE LA ALIMENTACION DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,9 DE JULIO,265,0280 4451741,9120,stia-ch@hotmail.com,,,1488,1/02/2016
0,SINDICATO DE TRABAJADORES MUNICIPALES (CHUBUT),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",MARINA,ECUADOR,654,(0280) 4431804 / 154380037,9100,uncastillodearena@hotmail.com,,,01-feb,1/02/2016
575,SINDICATO DE TRABAJADORES VIALES PROVINCIALES DEL CHUBUT.,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,JOSE PUIG,350,0280 4481747,9103,sitravichtesoreria@yahoo.com.ar,,,,1/02/2016
0,SINDICATO DEL PERSONAL DEL 13 DISTRITO DE VIALIDAD NACIONAL.,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",PADRE JUAN,MART&IacuteN CUTILLO,246,(0280) 4421281 / 4420595,9100,chubut@vialidad.gov.ar,,www.vialidad.gov.ar,01-feb,1/02/2016
0,SINDICATO REGIONAL DE LUZ Y FUERZA DE LA PATAGONIA SECCIONAL PUERTO MADRYN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,DOMEC GARC&IacuteA NORTE,318,0280 4453036,9120,madryn@luzyfuerzapatagonia.com.ar,,,,1/02/2016
1185,SINDICATO REGIONAL LUZ Y FUERZA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",LOS OLMOS,PORTUGAL,1152,(0280) 4420132,9100,trelew@luzyfuerzapatagonia.com.ar,,www.sindicatoluzyfuerzadelapatagonia,01-feb,1/02/2016
0,SINDICATO UNICO DE GUARDAVIDAS Y AFINES DE LA REP. ARGENTINA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,TIERRA DEL FUEGO,775,0280-154598660,9120,sugarachubut@yahoo.com.ar,,www.facebook.com/SugaraChubut/,,
0,SINDICATO UNICO DE TRABAJADORES DE EDIFICIOS DE RENTA Y HORIZONTAL (SUTERYH),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,JUAN MUZIO,258,0280 - 4456477,9120,rodriguez.v@hosperyda.org.ar,,www.facebook.com/profile.php?id=100005077096449&fref=ts,,
1476,SINDICATO UNIDO PORTUARIOS ARGENTINOS (SUPA),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,C T ALT,251,0280 4450220/ 4458624,9120,supachubut@speedy.com.ar,,,1476,1/02/2016
0,SINDICATO UNI&OacuteN OBRERA METAL&UacuteRGICA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,ALSINA   ,477,0280 4475824 / 2804859413,9120,uom_pm@hotmail.es,,,,
0,SINDICATO UNI&OacuteN TRANVIARIOS AUTOMOTOR,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,ROSARIO,742,(0280) 4472640,9120,utatrelew@gmail.com,,,,1/02/2016
1302,SOCIEDAD RURAL VALLE DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CORRADI,EDISON,175,(0280) 4420921,9100,srvch@speedy.com.ar,,www.ruraltrelew.com.ar,01-feb,1/02/2016
110,"UNI&OacuteN DE TRABAJADORES DEL TURISMO, HOTELEROS Y GASTRON&OacuteMICOS DE LA REP&UacuteBLICA ARGENTINA","GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,GOBERNADOR MAIZ,516,0280 4452893/ 4454162,9120,uthgra_sectrelew@hotmail.com,,www.facebook.com/pages/Uthgra-Pto-Madryn/424662050922271?fref=ts,PERSONER&IacuteA JUR&IacuteDICA NUM. 110,
0,UNI&OacuteN OBRERA DE LA CONSTRUCCI&OacuteN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,PAULINA ESCARDO,351,0280 4450979,9120,,,www.facebook.com/uocra.puertomadryn.3?fref=ts,,
0,UNI&OacuteN OBRERA DE LA CONSTRUCCI&OacuteN DE LA REP&UacuteBLICA ARGENTINA TRELEW,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,URQUIZA,437,(0280) 4434365,9100,,,,01-feb,1/02/2016
110,UNI&OacuteN TRABAJADORES GASTRON&OacuteMICOS DE LA REP&UacuteBLICA ARGENTINA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,SOBERAN&IacuteA NACIONAL,437,(0280) 4432811,9100,uthgra_sectrelew@hotmail.com,,,01-feb,1/02/2016
104,UNION TRANVIARIOS AUTOMOTOR TRELEW,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,URQUIZA,63,(0280) 4421427,9100,utatrelew@gmail.com,,,01-feb,1/02/2016
2026,ASOCIACI&OacuteN DE EDUCADORES DE NIVEL INICIAL DEL VALLE DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,TUPUNGATO,1233,,9100,,,,,2/02/2016
3483,CAMARA EMPRESARIA DE LOGISTICA Y TRANSPORTE AUTOMOTOR DE LA PATAGONIA (CELTAP) ,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,TENIENTE GARCIA,617,,9100,,,,,2/02/2016
2980,ASOCIACI&OacuteN DE EMPLEADOS JUDICIALES,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",GENERAL SAN MART&IacuteN,ALVEAR,505,02945 451417,9200,,,,17/05/2016,17/05/2016
2164,ASOCIACI&OacuteN DE OBRAS SOCIALES,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,PERITO MORENO,796,02945 450300,9200,,,,17/05/2016,17/05/2016
1745,ASOCIACI&OacuteN DE TRABAJADORES DE MEDIOS DE COMUNICACI&OacuteN,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,FONTANA,1042,02945 452107,9200,ernestocapart@gmail.com,,,16/05/2016,16/05/2016
2027,"ASOCIACI&OacuteN DE TRABAJADORES DEL ESTADO ESQUEL, REGIONAL NOROESTE DEL CHUBUT","GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",SAN MART&IacuteN,RIVADAVIA,266,02945 455957,9200,,,www.facebook.com/ATE-Esquel-375263662529577/?fref=ts,16/05/2015,
0,ASOCIACI&OacuteN MUTUAL C&IacuteRCULO DE SUBOFICIALES DEL EJ&EacuteRCITO,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,SAN MART&IacuteN,919,02945 451157,9200,subdelegacionesquel@speedy.com.ar,,,16/05/2016,16/05/2016
0,"ASOCIACI&OacuteN MUTUAL DE EMPLEADOS PROVINCIALES, DELEGACI&OacuteN ESQUEL (amep)","GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",MEDRANO MORELLI,9 DE JULIO,1243,02945 450683/0280 4485391,9200,,,,17/05/2016,17/05/2016
0,ASOCIACI&OacuteN MUTUAL UNI&OacuteN FEDERAL,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,SARMIENTO,659,02945 451501,9200,,,,16/05/2016,16/05/2016
0,ASOCIACI&OacuteN TRABAJADORES DE LA EDUCACI&OacuteN DE CHUBUT (ATECH),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,SAN MART&IacuteN,1197,02945 454888,9200,regionaloesteatech@yahoo.com.ar,,www.facebook.com/atechregionaleste2016/?fref=ts,16/05/2016,
,C&IacuteRCULO DE SUBOFICIALES SERVICIO PENITENCIARIO FEDERAL FILIAL 4,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",Centro,SA&EacuteNZ PE&NtildeA,1647,02945 453917,9200,,,,2/02/2016,
450,C&IacuteRCULO POLICIAL Y MUTUAL,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",MATADERO,AMEGHINO,307,02945 454740,9200,,,,17/05/2016,
0,MUTUAL DE TRABAJADORES DE LA EDUCACION DEL CHUBUT,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,SAN MART&IacuteN,1197,02945 454888,9200,,,,16/05/2016,16/05/2016
0,SINDICATO DE EMPLEADOS DE COMERCIO DE ESQUEL - PROVINCIA DE CHUBUT.,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",JORGE NEWBERY,AMEGHINO,1481,02945 452689,9200,secesquel@speedy.com.ar,,www.facebook.com/secesquel?fref=ts,16/05/2016,
0,SINDICATO DE MEC&AacuteNICOS Y AFINES DEL TRANSPORTE AUTOMOTOR (S.M.A.T.A).,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,CHACABUCO,959,02945 451942,9200,,,www.facebook.com/profile.php?id=100008225798663&fref=ts,17/05/2016,
0,SINDICATO DE OBREROS Y EMPLEADOS MUNICIPALES DE ESQUEL,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,O' HIGGINS Y 25 DE MAYO,S/N,02945 453076,9200,soemeesquel@yahoo.com.ar,,www.facebook.com/soeme.esquel/?ref=br_rs,16/05/2016,
575,SINDICATO DE TRABAJADORES VIALES DEL CHUBUT (SITRAVICH),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,CHACABUCO,1220,02945 453950,9200,,,www.facebook.com/profile.php?id=100009932941249&fref=ts,16/05/2016,
0,"SINDICATO REGIONAL LUZ Y FUERZA, SECCIONAL ESQUEL","GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,SAN MARTIN,65,02945 452487,9200,esquel@luzyfuerzapatagonia.com.ar,,,16/05/2016,
21,SOCIEDAD RURAL ESQUEL,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,HIP&OacuteLITO YRIGOYEN,1200,02945 452472/,9200,sociedadruralesquel@ciudad.com.ar,www.sociedadruralesquel.com.ar,www.facebook.com/Sociedad-Rural-Esquel-1591985227728350/?fref=ts,16/05/2016,
0,UNION OBRERA DE LA CONSTRUCCI&OacuteN DELA REPUBLICA ARGENTINA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",DON BOSCO,ALVEAR,736,02945 455368,9200,uocraesque@yahoo.com.ar,,,16/05/2016,16/05/2016
21,"UNION TRABAJADORES HOTELEROS, GASTRON&OacuteMICOS DE LA REP&UacuteBLICA ARGENTINA","GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,ROCA,629,02945 - 454906,9200,uthgraesquel@hotmail.com,,,17/05/2016,17/05/2016
4178,"ASOCIACI&OacuteN CIVIL C&AacuteMARA DE MANDATARIOS, GESTORES Y AFINES DEL NORESTE DEL CHUBUT","GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,,,,9200,,,,2/02/2016,2/02/2016
3622,ALMA ASOCIACI&OacuteN DE LUCHA CONTRA EL MALTRATO ANIMAL,MEDIO AMBIENTE,,GOBERNADOR GALINA,1122,(0297) 155930572/ 4483109,9000,almalf@gmail.com,espomar57@hotmail.com,www.facebook.com/groups/59354054504/?fref=ts,,
